Month, Day, Year, Hour, Minute, Second, Milliseconds, Sample Time (ms), Acc_X, Acc_Y, Acc_Z, linAcc_X, linAcc_Y, linAcc_Z, gyro_X, gyro_Y, gyro_Y, mag_X, mag_Y, mag_Z, quatI, quatJ, quatK, Lattitude, Longitude
10,4,2023,17,20,50,643,20,-0.688,0.621,9.641,0,-0.004,-0.031,0,0,0,30.625,-3.688,-27.875,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,50,663,20,-0.688,0.621,9.641,0,-0.004,-0.031,0,0,0,30.625,-3.688,-27.875,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,50,683,20,-0.688,0.621,9.641,0,-0.004,-0.031,0,0,0,30.625,-3.688,-27.875,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,50,703,20,-0.688,0.621,9.641,0,-0.004,0.008,0,0,0,30.625,-3.688,-27.875,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,50,723,20,-0.688,0.621,9.641,0,-0.004,-0.031,0,0,0,30.625,-3.688,-27.875,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,50,743,20,-0.688,0.621,9.641,0,-0.004,-0.031,0,0,0,31,-3.938,-26.875,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,50,763,20,-0.688,0.621,9.641,0,-0.004,0.008,0,0,0,31,-3.938,-26.875,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,50,783,20,-0.688,0.621,9.641,0,-0.004,0.008,0,0,0,30.625,-4,-27.375,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,50,803,20,-0.688,0.621,9.641,0,-0.004,0.008,0,0,0,30.625,-4,-27.375,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,50,823,20,-0.688,0.621,9.641,-0.035,-0.004,-0.031,0,0,0,30.625,-4,-27.375,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,50,843,20,-0.688,0.621,9.641,0,-0.004,-0.031,0,0,0,30.625,-4,-27.375,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,50,863,20,-0.688,0.621,9.641,-0.027,-0.004,-0.031,0,0,0,30.625,-4,-27.375,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,50,883,20,-0.688,0.621,9.641,-0.027,-0.004,-0.031,0,0,0,30.312,-3.125,-27.875,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,50,903,20,-0.688,0.621,9.641,0.008,-0.004,0.008,0,0,0,30.312,-3.125,-27.875,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,50,923,20,-0.688,0.621,9.641,0.008,-0.004,0.008,0,0,0,30.312,-4,-26.938,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,50,943,20,-0.688,0.621,9.641,0.008,-0.004,0.008,0,0,0,30.312,-4,-26.938,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,50,963,20,-0.688,0.621,9.641,0.008,-0.004,0.008,0,0,0,31.312,-3.312,-27.312,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,50,983,20,-0.688,0.621,9.641,0.008,-0.004,0.008,0,0,0,30.75,-3.375,-26.438,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,50,3,20,-0.688,0.621,9.641,0.008,-0.004,0.008,0,0,0,30.75,-3.375,-26.438,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,50,23,20,-0.688,0.621,9.641,0.008,-0.004,0.008,0,0,0,31.375,-3,-26.875,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,50,43,20,-0.688,0.621,9.641,0.008,-0.004,0.008,0,0,0,31.375,-3,-26.875,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,50,63,20,-0.688,0.621,9.641,0.008,-0.004,0.008,0,0,0,31.312,-3.312,-27.812,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,50,83,20,-0.688,0.621,9.641,0.008,-0.004,0.008,0,0,0,31.312,-3.312,-27.812,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,50,103,20,-0.688,0.621,9.641,0.008,-0.004,0.008,0,0,0,31.062,-3.688,-25.812,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,50,123,20,-0.688,0.621,9.641,0.008,-0.004,0.008,0,0,0,31.062,-3.688,-25.812,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,50,143,20,-0.688,0.621,9.641,0.008,-0.004,0.008,0,0,0,31.062,-3.688,-25.812,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,50,163,20,-0.688,0.621,9.641,0.008,-0.004,-0.031,0,0,0,31.062,-3.688,-25.812,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,50,183,20,-0.688,0.621,9.641,0.008,-0.004,-0.031,0,0,0,31.062,-3.688,-25.812,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,50,203,20,-0.688,0.621,9.641,0.008,-0.004,-0.031,0,0,0,30.688,-3.688,-26.875,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,50,223,20,-0.688,0.621,9.641,0.008,-0.004,0.008,0,0,0,30.688,-3.688,-26.875,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,50,243,20,-0.688,0.621,9.641,0.008,-0.004,0.008,0,0,0,31.062,-3.375,-26.875,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,50,263,20,-0.688,0.621,9.641,0.008,-0.004,0.008,0,0,0,31.062,-3.375,-26.875,-0.004,0.048,0.723,1000,1000
