Month, Day, Year, Hour, Minute, Second, Milliseconds, Sample Time (ms), Acc_X, Acc_Y, Acc_Z, linAcc_X, linAcc_Y, linAcc_Z, gyro_X, gyro_Y, gyro_Y, mag_X, mag_Y, mag_Z, quatI, quatJ, quatK, Lattitude, Longitude
10,4,2023,17,22,23,612,20,-0.766,0.316,9.68,0,-0.004,0.004,-0.004,-0.002,0,23.5,-11.625,-37,-0.021,0.03,0.83,1000,1000
10,4,2023,17,22,23,632,20,-0.766,0.316,9.68,0,-0.004,0.004,-0.004,-0.002,0,23.5,-11.625,-37,-0.022,0.032,0.835,1000,1000
10,4,2023,17,22,23,652,20,-0.766,0.316,9.68,0,-0.004,0.004,-0.004,-0.002,0,24.188,-11.25,-37.875,-0.022,0.032,0.835,1000,1000
10,4,2023,17,22,23,672,20,-0.766,0.316,9.68,0,-0.004,0.012,-0.004,-0.002,0,24.188,-11.25,-37.875,-0.022,0.032,0.835,1000,1000
10,4,2023,17,22,23,692,20,-0.766,0.316,9.68,0,-0.004,0.012,-0.004,-0.002,0,23.375,-11.25,-38.562,-0.022,0.032,0.835,1000,1000
10,4,2023,17,22,23,712,20,-0.766,0.316,9.68,0,-0.004,0.012,-0.004,-0.002,0,24.875,-11.688,-40.375,-0.022,0.032,0.835,1000,1000
10,4,2023,17,22,23,732,20,-0.766,0.316,9.68,0,-0.004,0.012,-0.004,-0.002,0,24.875,-11.688,-40.375,-0.022,0.032,0.835,1000,1000
10,4,2023,17,22,23,752,20,-0.766,0.316,9.68,0,-0.004,0.012,-0.004,-0.002,0,24.875,-11.688,-40.375,-0.022,0.032,0.835,1000,1000
10,4,2023,17,22,23,772,20,-0.766,0.316,9.68,0,-0.004,0.012,-0.004,-0.002,0,24.875,-11.688,-40.375,-0.022,0.032,0.835,1000,1000
10,4,2023,17,22,23,792,20,-0.766,0.316,9.68,0,-0.004,0.012,-0.004,-0.002,0,23.75,-12.062,-38.625,-0.022,0.032,0.835,1000,1000
10,4,2023,17,22,23,812,20,-0.766,0.316,9.68,0,-0.004,0.012,-0.004,-0.002,0,23.75,-12.062,-38.625,-0.023,0.032,0.835,1000,1000
10,4,2023,17,22,23,832,20,-0.766,0.316,9.68,0,-0.004,0.012,-0.004,-0.002,0,25,-9.312,-41.188,-0.023,0.032,0.835,1000,1000
10,4,2023,17,22,23,852,20,-0.766,0.316,9.68,0,-0.004,0.012,-0.004,-0.002,0,25,-9.312,-41.188,-0.023,0.032,0.835,1000,1000
10,4,2023,17,22,23,872,20,-0.766,0.316,9.68,0,-0.004,0.012,-0.004,-0.002,0,25,-9.312,-41.188,-0.023,0.032,0.835,1000,1000
10,4,2023,17,22,23,892,20,-0.766,0.316,9.68,0,-0.004,0.012,-0.004,-0.002,0,25,-9.312,-41.188,-0.023,0.032,0.835,1000,1000
10,4,2023,17,22,23,912,20,-0.766,0.316,9.68,0,-0.004,0.012,-0.004,-0.002,0,25,-9.312,-41.188,-0.023,0.032,0.836,1000,1000
10,4,2023,17,22,23,932,20,-0.766,0.316,9.68,0,-0.004,0.012,-0.004,-0.002,0,25,-9.312,-41.188,-0.023,0.032,0.836,1000,1000
10,4,2023,17,22,23,952,20,-0.766,0.316,9.68,0,-0.004,0.012,-0.004,-0.002,0,25,-9.312,-41.188,-0.023,0.032,0.836,1000,1000
10,4,2023,17,22,23,972,20,-0.766,0.316,9.68,0,-0.004,0.012,-0.004,-0.002,0,23.812,-10.875,-39.438,-0.023,0.032,0.836,1000,1000
10,4,2023,17,22,23,992,20,-0.766,0.316,9.68,0,-0.004,0.012,-0.004,-0.002,0,23.812,-10.875,-39.438,-0.023,0.032,0.836,1000,1000
10,4,2023,17,22,23,12,20,-0.766,0.316,9.68,-0.039,-0.039,-0.027,-0.004,-0.002,0,23.812,-10.875,-39.438,-0.023,0.032,0.836,1000,1000
