Month, Day, Year, Hour, Minute, Second, Milliseconds, Sample Time (ms), Acc_X, Acc_Y, Acc_Z, linAcc_X, linAcc_Y, linAcc_Z, gyro_X, gyro_Y, gyro_Y, mag_X, mag_Y, mag_Z, quatI, quatJ, quatK, Lattitude, Longitude,temp,behavior
9,27,2023,12,7,3,306,20,4.445,-4.742,6.535,0.402,0.059,0.188,-0.17,0.152,0.086,-12.75,40.375,-7.812,-0.34,-0.213,-0.062,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,3,326,20,4.445,-4.742,6.535,0.402,0.059,0.188,-0.17,0.152,0.086,-12.375,40.062,-7.375,-0.34,-0.213,-0.062,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,3,346,20,4.445,-4.742,6.535,-0.039,0.434,0.578,-0.17,0.152,0.086,-12.375,40.062,-7.375,-0.34,-0.213,-0.062,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,3,366,20,4.445,-4.742,6.535,-0.039,0.434,0.578,-0.17,0.152,0.086,-13,40.688,-4.875,-0.34,-0.213,-0.062,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,3,386,20,4.676,-5.125,6.691,-0.039,0.434,0.578,-0.17,0.152,0.086,-13,40.688,-4.875,-0.34,-0.213,-0.062,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,3,406,20,4.676,-5.125,6.691,-0.039,0.434,0.578,-0.17,0.152,0.086,-13,40.688,-4.875,-0.348,-0.19,-0.094,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,3,426,20,4.984,-5.316,6.152,-0.039,0.434,0.578,-0.17,0.152,0.086,-13,40.688,-4.875,-0.348,-0.19,-0.094,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,3,446,20,4.984,-5.316,6.152,-0.039,0.434,0.578,-0.17,0.152,0.086,-13,40.688,-4.875,-0.349,-0.183,-0.104,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,3,466,20,4.984,-5.316,6.152,-0.039,0.434,0.578,-0.17,0.152,0.086,-13,40.688,-4.875,-0.35,-0.179,-0.112,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,3,486,20,4.984,-5.316,6.152,-0.039,0.434,0.578,-0.17,0.152,0.086,-14.188,40.062,-7.375,-0.35,-0.179,-0.112,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,3,506,20,4.41,-5.164,6.844,-0.039,0.434,0.578,-0.17,0.152,0.086,-14.188,40.062,-7.375,-0.35,-0.179,-0.112,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,3,526,20,3.797,-5.355,7.152,-0.039,0.434,0.578,-0.17,0.152,0.086,-14.188,40.062,-7.375,-0.35,-0.179,-0.112,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,3,546,20,3.797,-5.355,7.152,-0.289,0.18,0.398,-0.17,0.152,0.086,-14.188,40.062,-7.375,-0.35,-0.179,-0.112,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,3,566,20,3.797,-5.355,7.152,0.031,0.172,0.473,-0.17,0.152,0.086,-14.188,40.062,-7.375,-0.35,-0.179,-0.112,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,3,586,20,3.797,-5.355,7.152,0.031,0.172,0.473,-0.27,0.455,-0.932,-14.188,40.062,-7.375,-0.35,-0.179,-0.112,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,3,606,20,3.797,-5.355,7.152,0.031,0.172,0.473,-0.27,0.455,-0.932,-14.188,40.062,-7.375,-0.35,-0.159,-0.176,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,3,626,20,4.832,-5.547,6.574,0.031,0.172,0.473,-0.27,0.455,-0.932,-14.188,40.062,-7.375,-0.35,-0.159,-0.176,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,3,646,20,4.832,-5.547,6.574,0.031,0.172,0.473,-0.27,0.455,-0.932,-14.188,40.062,-7.375,-0.35,-0.155,-0.196,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,3,666,20,5.098,-5.547,6.348,0.031,0.172,0.473,-0.27,0.455,-0.932,-14.188,40.062,-7.375,-0.35,-0.155,-0.196,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,3,686,20,5.098,-5.547,6.348,0.031,0.172,0.473,-0.27,0.455,-0.932,-14.188,40.062,-7.375,-0.349,-0.149,-0.216,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,3,706,20,5.098,-5.547,6.348,0.031,0.172,0.473,-0.27,0.455,-0.932,-19.75,38.688,-6.188,-0.349,-0.149,-0.216,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,3,726,20,4.676,-5.469,7.109,0.031,0.172,0.473,-0.27,0.455,-0.932,-19.75,38.688,-6.188,-0.349,-0.149,-0.216,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,3,746,20,4.676,-5.469,7.109,0.031,0.172,0.473,-0.27,0.455,-0.932,-19.75,38.688,-6.188,-0.348,-0.137,-0.25,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,3,766,20,4.676,-5.469,7.109,-0.582,-0.57,0.223,-0.27,0.455,-0.932,-19.75,38.688,-6.188,-0.348,-0.137,-0.25,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,3,786,20,4.676,-5.469,7.109,-0.582,-0.57,0.223,-0.27,0.455,-0.932,-19.75,38.688,-6.188,-0.349,-0.128,-0.271,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,3,806,20,3.641,-6.426,7.418,-0.582,-0.57,0.223,-0.27,0.455,-0.932,-19.75,38.688,-6.188,-0.349,-0.128,-0.271,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,3,826,20,3.641,-6.426,7.418,-0.582,-0.57,0.223,-0.27,0.455,-0.932,-19.75,38.688,-6.188,-0.351,-0.125,-0.292,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,3,846,20,3.641,-6.426,7.418,-0.582,-0.57,0.223,-0.266,0.367,-0.963,-19.75,38.688,-6.188,-0.351,-0.125,-0.292,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,3,866,20,3.758,-6.312,5.77,-0.582,-0.57,0.223,-0.266,0.367,-0.963,-19.75,38.688,-6.188,-0.351,-0.125,-0.292,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,3,886,20,3.758,-6.312,5.77,-0.582,-0.57,0.223,-0.195,0.535,-0.918,-19.75,38.688,-6.188,-0.351,-0.125,-0.292,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,3,906,20,3.758,-6.312,5.77,-0.582,-0.57,0.223,-0.195,0.535,-0.918,-19.75,38.688,-6.188,-0.349,-0.12,-0.331,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,3,926,20,3.758,-6.312,5.77,-0.582,-0.57,0.223,-0.195,0.535,-0.918,-19.75,38.688,-6.188,-0.348,-0.118,-0.34,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,3,946,20,3.375,-6.082,6.809,-0.582,-0.57,0.223,-0.195,0.535,-0.918,-19.75,38.688,-6.188,-0.348,-0.118,-0.34,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,3,966,20,3.375,-6.082,6.809,-0.582,-0.57,0.223,-0.195,0.535,-0.918,-19.75,38.688,-6.188,-0.346,-0.117,-0.357,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,3,986,20,3.488,-5.391,6.805,-0.582,-0.57,0.223,-0.195,0.535,-0.918,-19.75,38.688,-6.188,-0.346,-0.117,-0.357,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,3,6,20,3.488,-5.391,6.805,-0.883,-0.672,-0.535,-0.195,0.535,-0.918,-19.75,38.688,-6.188,-0.346,-0.117,-0.357,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,3,26,20,3.488,-5.391,6.805,-0.883,-0.672,-0.535,-0.195,0.535,-0.918,-19.75,38.688,-6.188,-0.347,-0.117,-0.375,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,3,46,20,3.488,-5.391,6.805,-0.949,-1.094,-0.484,-0.195,0.535,-0.918,-19.75,38.688,-6.188,-0.347,-0.117,-0.375,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,3,66,20,3.488,-5.391,6.805,-0.949,-1.094,-0.484,-0.195,0.535,-0.918,-19.75,38.688,-6.188,-0.35,-0.116,-0.381,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,3,86,20,3.488,-5.391,6.805,-0.949,-1.094,-0.484,-0.107,0.012,-0.295,-19.75,38.688,-6.188,-0.35,-0.116,-0.381,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,3,106,20,3.488,-5.391,6.805,-0.949,-1.094,-0.484,-0.107,0.012,-0.295,-19.75,38.688,-6.188,-0.351,-0.118,-0.386,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,3,126,20,3.488,-5.391,6.805,-0.949,-1.094,-0.484,-0.107,0.012,-0.295,-30.438,34.562,-7.438,-0.351,-0.118,-0.386,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,3,146,20,3.488,-5.391,6.805,0.082,-0.773,-0.121,-0.107,0.012,-0.295,-30.438,34.562,-7.438,-0.351,-0.118,-0.386,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,3,166,20,3.488,-5.391,6.805,0.082,-0.773,-0.121,-0.025,0.021,-0.463,-30.438,34.562,-7.438,-0.351,-0.118,-0.386,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,3,186,20,3.488,-5.391,6.805,0.242,-0.391,-0.574,-0.025,0.021,-0.463,-30.438,34.562,-7.438,-0.351,-0.118,-0.386,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,4,206,20,3.488,-5.391,6.805,0.109,-0.355,-0.629,-0.025,0.021,-0.463,-30.438,34.562,-7.438,-0.351,-0.118,-0.386,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,4,226,20,3.488,-5.391,6.805,0.109,-0.355,-0.629,-0.025,0.021,-0.463,-30.438,34.562,-7.438,-0.346,-0.124,-0.407,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,4,246,20,3.488,-5.391,6.805,0.109,-0.355,-0.629,-0.025,0.021,-0.463,-30.438,34.562,-7.438,-0.344,-0.125,-0.411,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,4,266,20,3.488,-5.391,6.805,0.109,-0.355,-0.629,-0.021,0.172,-0.436,-30.438,34.562,-7.438,-0.344,-0.125,-0.411,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,4,286,20,3.488,-5.391,6.805,-0.789,-0.312,0,-0.021,0.172,-0.436,-30.438,34.562,-7.438,-0.344,-0.125,-0.411,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,4,307,21,3.488,-5.391,6.805,-0.465,-0.098,-0.246,-0.021,0.172,-0.436,-30.438,34.562,-7.438,-0.344,-0.125,-0.411,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,4,327,20,3.488,-5.391,6.805,-0.465,-0.098,-0.246,-0.021,0.172,-0.436,-30.438,34.562,-7.438,-0.338,-0.128,-0.425,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,4,347,20,3.488,-5.391,6.805,-0.121,0.238,0.465,-0.021,0.172,-0.436,-30.438,34.562,-7.438,-0.338,-0.128,-0.425,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,4,367,20,3.488,-5.391,6.805,-0.184,0.27,0.629,-0.021,0.172,-0.436,-30.438,34.562,-7.438,-0.338,-0.128,-0.425,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,4,387,20,3.488,-5.391,6.805,-0.184,0.27,0.629,-0.021,0.172,-0.436,-32.188,30,-7.438,-0.338,-0.128,-0.425,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,4,407,20,3.488,-5.391,6.805,0.344,0.086,-0.023,-0.021,0.172,-0.436,-32.188,30,-7.438,-0.338,-0.128,-0.425,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,4,427,20,3.488,-5.391,6.805,0.68,-0.16,-0.047,-0.021,0.172,-0.436,-32.188,30,-7.438,-0.338,-0.128,-0.425,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,4,447,20,3.488,-5.391,6.805,0.621,-0.289,0.16,-0.021,0.172,-0.436,-32.188,30,-7.438,-0.338,-0.128,-0.425,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,4,467,20,3.488,-5.391,6.805,-0.184,-0.305,0.168,-0.021,0.172,-0.436,-32.188,30,-7.438,-0.338,-0.128,-0.425,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,4,487,20,3.488,-5.391,6.805,-0.445,-0.633,0.176,-0.021,0.172,-0.436,-32.188,30,-7.438,-0.338,-0.128,-0.425,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,4,507,20,3.488,-5.391,6.805,-0.168,-0.781,-0.09,-0.021,0.172,-0.436,-32.188,30,-7.438,-0.338,-0.128,-0.425,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,4,527,20,3.488,-5.391,6.805,-0.168,-0.68,-0.145,-0.021,0.172,-0.436,-32.188,30,-7.438,-0.338,-0.128,-0.425,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,4,547,20,3.488,-5.391,6.805,-0.445,-0.773,0.117,-0.021,0.172,-0.436,-32.188,30,-7.438,-0.338,-0.128,-0.425,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,4,567,20,3.488,-5.391,6.805,-0.445,-0.773,0.117,-0.021,0.172,-0.436,-34.375,28.25,-8.688,-0.338,-0.128,-0.425,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,4,587,20,3.488,-5.391,6.805,-0.207,0,-0.512,-0.021,0.172,-0.436,-34.375,28.25,-8.688,-0.338,-0.128,-0.425,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,4,607,20,3.488,-5.391,6.805,-0.027,0.004,-0.902,-0.021,0.172,-0.436,-34.375,28.25,-8.688,-0.338,-0.128,-0.425,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,4,627,20,3.488,-5.391,6.805,0.324,0.578,-0.812,-0.021,0.172,-0.436,-34.375,28.25,-8.688,-0.338,-0.128,-0.425,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,4,647,20,3.488,-5.391,6.805,0.324,0.578,-0.812,-0.021,0.172,-0.436,-34.375,28.25,-8.688,-0.331,-0.138,-0.457,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,4,667,20,3.488,-5.391,6.805,0.324,0.578,-0.812,-0.021,0.172,-0.436,-35.125,26.875,-7.875,-0.331,-0.138,-0.457,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,4,687,20,3.488,-5.391,6.805,-0.465,-2.078,0.543,-0.021,0.172,-0.436,-35.125,26.875,-7.875,-0.331,-0.138,-0.457,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,4,707,20,3.488,-5.391,6.805,-0.465,-2.078,0.543,-0.021,0.172,-0.436,-37,24.438,-9.875,-0.331,-0.138,-0.457,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,4,727,20,3.488,-5.391,6.805,-0.465,-2.078,0.543,-0.021,0.172,-0.436,-37,24.438,-9.875,-0.317,-0.142,-0.512,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,4,747,20,3.488,-5.391,6.805,-0.465,-2.078,0.543,-0.021,0.172,-0.436,-39.5,20.25,-9,-0.317,-0.142,-0.512,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,4,767,20,3.488,-5.391,6.805,-0.465,-2.078,0.543,-0.021,0.172,-0.436,-39.5,20.25,-9,-0.308,-0.142,-0.555,30.511,-90.4666,82.3,SWIM
9,27,2023,12,7,4,787,20,3.488,-5.391,6.805,2.012,1.074,0.723,-0.021,0.172,-0.436,-39.5,20.25,-9,-0.308,-0.142,-0.555,30.511,-90.4666,82.3,SWIM
9,27,2023,12,7,4,807,20,3.488,-5.391,6.805,1.605,1.23,0.48,-0.021,0.172,-0.436,-39.5,20.25,-9,-0.308,-0.142,-0.555,30.511,-90.4666,82.3,SWIM
9,27,2023,12,7,4,827,20,3.488,-5.391,6.805,0.688,0.77,0.234,-0.021,0.172,-0.436,-39.5,20.25,-9,-0.308,-0.142,-0.555,30.511,-90.4666,82.3,SWIM
9,27,2023,12,7,4,847,20,3.488,-5.391,6.805,0.297,-0.871,0.363,-0.021,0.172,-0.436,-39.5,20.25,-9,-0.308,-0.142,-0.555,30.511,-90.4666,82.3,SWIM
9,27,2023,12,7,4,867,20,3.488,-5.391,6.805,0.551,-0.828,0.473,-0.021,0.172,-0.436,-39.5,20.25,-9,-0.308,-0.142,-0.555,30.511,-90.4666,82.3,SWIM
9,27,2023,12,7,4,887,20,3.488,-5.391,6.805,0.551,-0.828,0.473,-0.021,0.172,-0.436,-42.75,7.312,-13.562,-0.308,-0.142,-0.555,30.511,-90.4666,82.3,SWIM
9,27,2023,12,7,4,907,20,3.488,-5.391,6.805,1.035,-2.539,0.828,-0.021,0.172,-0.436,-42.75,7.312,-13.562,-0.308,-0.142,-0.555,30.511,-90.4666,82.3,SWIM
9,27,2023,12,7,4,927,20,3.488,-5.391,6.805,1.035,-2.539,0.828,-1.092,1.285,-3.447,-42.75,7.312,-13.562,-0.308,-0.142,-0.555,30.511,-90.4666,82.3,SWIM
9,27,2023,12,7,4,947,20,3.488,-5.391,6.805,1.035,-2.539,0.828,-1.092,1.285,-3.447,-42.75,5.25,-17.75,-0.308,-0.142,-0.555,30.511,-90.4666,82.3,SWIM
9,27,2023,12,7,4,967,20,3.488,-5.391,6.805,0.848,-1.27,-0.648,-1.092,1.285,-3.447,-42.75,5.25,-17.75,-0.308,-0.142,-0.555,30.511,-90.4666,82.3,SWIM
9,27,2023,12,7,4,987,20,3.488,-5.391,6.805,0.875,-0.773,-1.156,-1.092,1.285,-3.447,-42.75,5.25,-17.75,-0.308,-0.142,-0.555,30.511,-90.4666,82.3,SWIM
9,27,2023,12,7,4,7,20,3.488,-5.391,6.805,0.875,-0.773,-1.156,-1.092,1.285,-3.447,-42.75,5.25,-17.75,-0.249,-0.08,-0.821,30.511,-90.4666,82.3,SWIM
9,27,2023,12,7,4,27,20,3.488,-5.391,6.805,0.875,-0.773,-1.156,-1.092,1.285,-3.447,-39.688,-7.062,-20.438,-0.249,-0.08,-0.821,30.511,-90.4666,82.3,SWIM
9,27,2023,12,7,4,47,20,3.488,-5.391,6.805,0.875,-0.773,-1.156,-1.092,1.285,-3.447,-39.688,-7.062,-20.438,-0.227,-0.061,-0.855,30.511,-90.4666,82.3,SWIM
9,27,2023,12,7,4,67,20,3.488,-5.391,6.805,-0.461,-0.684,-2.07,-1.092,1.285,-3.447,-39.688,-7.062,-20.438,-0.227,-0.061,-0.855,30.511,-90.4666,82.3,SWIM
9,27,2023,12,7,4,87,20,3.488,-5.391,6.805,-0.516,-0.746,-1.672,-1.092,1.285,-3.447,-39.688,-7.062,-20.438,-0.227,-0.061,-0.855,30.511,-90.4666,82.3,SWIM
9,27,2023,12,7,4,107,20,3.488,-5.391,6.805,-0.977,-1.828,-0.512,-1.092,1.285,-3.447,-39.688,-7.062,-20.438,-0.227,-0.061,-0.855,30.511,-90.4666,82.3,SWIM
9,27,2023,12,7,4,127,20,3.488,-5.391,6.805,-1.047,-1.375,-0.176,-1.092,1.285,-3.447,-39.688,-7.062,-20.438,-0.227,-0.061,-0.855,30.511,-90.4666,82.3,SWIM
9,27,2023,12,7,4,147,20,3.488,-5.391,6.805,-1.047,-1.375,-0.176,-1.092,1.285,-3.447,-39.688,-7.062,-20.438,-0.147,-0.017,-0.924,30.511,-90.4666,82.3,SWIM
9,27,2023,12,7,4,167,20,3.488,-5.391,6.805,-1.047,-1.375,-0.176,-1.092,1.285,-3.447,-39.688,-7.062,-20.438,-0.129,-0.017,-0.934,30.511,-90.4666,82.3,SWIM
9,27,2023,12,7,4,187,20,3.488,-5.391,6.805,-1.047,-1.375,-0.176,-1.092,1.285,-3.447,-39.688,-7.062,-20.438,-0.113,-0.014,-0.942,30.511,-90.4666,82.3,SWIM
9,27,2023,12,7,5,208,21,3.488,-5.391,6.805,-1.047,-1.375,-0.176,-0.217,1.115,-1.223,-39.688,-7.062,-20.438,-0.113,-0.014,-0.942,30.511,-90.4666,82.3,SWIM
9,27,2023,12,7,5,228,20,0.848,1.734,8.262,-1.047,-1.375,-0.176,-0.217,1.115,-1.223,-39.688,-7.062,-20.438,-0.113,-0.014,-0.942,30.511,-90.4666,82.3,SWIM
9,27,2023,12,7,5,248,20,0.848,1.734,8.262,-1.047,-1.375,-0.176,-0.217,1.115,-1.223,-39.688,-7.062,-20.438,-0.084,0.002,-0.954,30.511,-90.4666,82.3,SWIM
9,27,2023,12,7,5,268,20,0.848,1.734,8.262,-1.047,-1.375,-0.176,-0.217,1.115,-1.223,-21.562,-19.5,-33.562,-0.084,0.002,-0.954,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,5,288,20,0.848,1.734,8.262,-1.047,-1.375,-0.176,-0.217,1.115,-1.223,-21.562,-19.5,-33.562,-0.067,0.021,-0.958,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,5,308,20,0.848,1.734,8.262,-1.047,-1.375,-0.176,-0.217,1.115,-1.223,-20.438,-19.875,-34,-0.067,0.021,-0.958,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,5,328,20,0.848,1.734,8.262,0.062,0.105,-0.652,-0.217,1.115,-1.223,-20.438,-19.875,-34,-0.067,0.021,-0.958,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,5,348,20,0.848,1.734,8.262,0.18,-0.484,-0.414,-0.217,1.115,-1.223,-20.438,-19.875,-34,-0.067,0.021,-0.958,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,5,368,20,0.848,1.734,8.262,0.18,-0.484,-0.414,-0.217,1.115,-1.223,-19,-17.688,-36.5,-0.067,0.021,-0.958,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,5,388,20,0.848,1.734,8.262,0.211,-0.918,-0.605,-0.217,1.115,-1.223,-19,-17.688,-36.5,-0.067,0.021,-0.958,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,5,408,20,0.848,1.734,8.262,0.211,-0.918,-0.605,-0.217,1.115,-1.223,-17.5,-18.438,-36.5,-0.067,0.021,-0.958,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,5,428,20,0.848,1.734,8.262,-0.352,-0.516,-0.215,-0.217,1.115,-1.223,-17.5,-18.438,-36.5,-0.067,0.021,-0.958,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,5,448,20,0.848,1.734,8.262,-0.352,-0.516,-0.215,-0.217,1.115,-1.223,-14.938,-17,-37.312,-0.067,0.021,-0.958,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,5,468,20,0.848,1.734,8.262,-0.352,-0.516,-0.215,-0.217,1.115,-1.223,-14.938,-17,-37.312,0.003,0.072,-0.969,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,5,488,20,0.848,1.734,8.262,-0.352,-0.516,-0.215,-0.217,1.115,-1.223,-14.188,-17.375,-37.688,0.003,0.072,-0.969,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,5,508,20,0.848,1.734,8.262,-0.352,-0.516,-0.215,-0.217,1.115,-1.223,-11.25,-18.812,-38.938,0.003,0.072,-0.969,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,5,528,20,0.848,1.734,8.262,-0.641,-0.723,2.09,-0.217,1.115,-1.223,-11.25,-18.812,-38.938,0.003,0.072,-0.969,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,5,548,20,0.848,1.734,8.262,-0.641,-0.723,2.09,-0.217,1.115,-1.223,-11.562,-20.562,-36.812,0.003,0.072,-0.969,30.511,-90.4666,82.3,ASCEND
9,27,2023,12,7,5,568,20,0.848,1.734,8.262,-2.094,-0.18,0.988,-0.217,1.115,-1.223,-11.562,-20.562,-36.812,0.003,0.072,-0.969,30.511,-90.4666,82.3,ASCEND
9,27,2023,12,7,5,588,20,0.848,1.734,8.262,-2.094,-0.18,0.988,-0.217,1.115,-1.223,-11.562,-20.938,-35.938,0.003,0.072,-0.969,30.511,-90.4666,82.3,ASCEND
9,27,2023,12,7,5,608,20,0.848,1.734,8.262,-0.641,1.418,1.883,-0.217,1.115,-1.223,-11.562,-20.938,-35.938,0.003,0.072,-0.969,30.511,-90.4666,82.3,ASCEND
9,27,2023,12,7,5,628,20,0.848,1.734,8.262,-0.641,1.418,1.883,-0.217,1.115,-1.223,-11.938,-24.125,-36.375,0.003,0.072,-0.969,30.511,-90.4666,82.3,ASCEND
9,27,2023,12,7,5,648,20,0.848,1.734,8.262,-0.641,1.418,1.883,-0.217,1.115,-1.223,-11.875,-24.812,-34.625,0.003,0.072,-0.969,30.511,-90.4666,82.3,ASCEND
9,27,2023,12,7,5,668,20,0.848,1.734,8.262,-0.641,1.418,1.883,-0.217,1.115,-1.223,-13.312,-25.875,-34.625,0.003,0.072,-0.969,30.511,-90.4666,82.3,ASCEND
9,27,2023,12,7,5,688,20,0.539,0.66,9.605,-0.641,1.418,1.883,-0.217,1.115,-1.223,-13.312,-25.875,-34.625,0.003,0.072,-0.969,30.511,-90.4666,82.3,ASCEND
9,27,2023,12,7,5,708,20,0.539,0.66,9.605,1.098,0.625,-1.488,-0.217,1.115,-1.223,-13.312,-25.875,-34.625,0.003,0.072,-0.969,30.511,-90.4666,82.3,ASCEND
9,27,2023,12,7,5,728,20,0.539,0.66,9.605,1.098,0.625,-1.488,-0.217,1.115,-1.223,-13.312,-25.875,-34.625,-0.022,-0.045,-0.969,30.511,-90.4666,82.3,ASCEND
9,27,2023,12,7,5,748,20,0.539,0.66,9.605,2.961,1.82,-2.613,-0.217,1.115,-1.223,-13.312,-25.875,-34.625,-0.022,-0.045,-0.969,30.511,-90.4666,82.3,ASCEND
9,27,2023,12,7,5,768,20,0.539,0.66,9.605,2.961,1.82,-2.613,-0.217,1.115,-1.223,-17.438,-23.688,-33.875,-0.022,-0.045,-0.969,30.511,-90.4666,82.3,ASCEND
9,27,2023,12,7,5,788,20,0.539,0.66,9.605,2.961,1.82,-2.613,-0.217,1.115,-1.223,-16.688,-25.125,-34.688,-0.022,-0.045,-0.969,30.511,-90.4666,82.3,ASCEND
9,27,2023,12,7,5,808,20,0.539,0.66,9.605,2.961,1.82,-2.613,-0.217,1.115,-1.223,-16.688,-23.438,-34.75,-0.022,-0.045,-0.969,30.511,-90.4666,82.3,ASCEND
9,27,2023,12,7,5,828,20,0.195,-1.562,10.598,2.961,1.82,-2.613,-0.217,1.115,-1.223,-16.688,-23.438,-34.75,-0.022,-0.045,-0.969,30.511,-90.4666,82.3,ASCEND
9,27,2023,12,7,5,848,20,0.195,-1.562,10.598,-0.137,-0.805,0.586,-0.217,1.115,-1.223,-16.688,-23.438,-34.75,-0.022,-0.045,-0.969,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,5,868,20,0.195,-1.562,10.598,-0.137,-0.805,0.586,-0.217,1.115,-1.223,-13.375,-24.062,-35.5,-0.022,-0.045,-0.969,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,5,888,20,0.195,-1.562,10.598,-0.141,0.473,-0.402,-0.217,1.115,-1.223,-13.375,-24.062,-35.5,-0.022,-0.045,-0.969,30.511,-90.4666,82.3,FLOAT
9,27,2023,12,7,5,909,21,0.195,-1.562,10.598,-0.141,0.473,-0.402,-0.217,1.115,-1.223,-13,-22.75,-34.688,-0.022,-0.045,-0.969,30.511,-90.4666,82.3,FLOAT
